"","Station_S1","S1","Date_S1","Orbit","angle","LIA_Deg","NDMI_L8","NDVI","NDVI_L8","RVI","ST_B10","VH","VH_multilook","VH_VV","VV","VV_multilook","VV_VH","Date_GTD","landuse","sd_obs_02","obs_02","sd_obs_05","obs_05","elevation","latitude","longitude","slope"
"5448","S2","S1A_IW_GRDH_1SDV_20200811T171528_20200811T171553_033862_03ED41_0A64_15",2020-08-11 17:15:28,"15",44.1591529846191,65.8697029111984,0.266826719045639,6832,0.517680585384369,2.30102089595974,45563,-17.0816010605574,-19.8501821426096,1.35435503031662,-15.2422326420733,-14.6565573267514,0.73835883325676,2020-08-11 19:22:30,"me",0.00314854291333989,0.239095,4.06221592413338e-05,0.1463466625,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5453","S2","S1A_IW_GRDH_1SDV_20220509T171534_20220509T171559_043137_0526DF_2A6B_15",2022-05-09 17:15:34,"15",44.1500663757324,65.8606127638731,0.185493916273117,3537,0.426718860864639,2.33756460704159,45871,-23.3291770525759,-20.9604775847679,1.40610854228852,-15.6336717683449,-14.9067280045491,0.711182650503243,2022-05-09 19:22:30,"me",0.000331124816507525,0.2373958125,0.00031685863905353,0.2713425,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5454","S2","S1A_IW_GRDH_1SDV_20220504T170712_20220504T170737_043064_05247C_AB77_117",2022-05-04 17:07:12,"117",35.5760917663574,57.35585783537,0.185493916273117,3537,0.426718860864639,2.37151077013194,45871,-20.2639681845141,-20.2449098031769,1.45626432563148,-16.3466630385964,-13.9019472267839,0.686688523779066,2022-05-04 19:07:30,"me",0.00156840656713157,0.2335316625,0.00125320246618414,0.1578908125,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5455","S2","S1A_IW_GRDH_1SDV_20221117T171541_20221117T171606_045937_057F23_81A3_15",2022-11-17 17:15:41,"15",44.1266670227051,65.8510089914899,0.0482681728899479,4797,0.301538378000259,2.37764798883846,40485,-23.6103312275748,-24.9445979892289,1.46555616320046,-15.2486282879115,-17.0205677650423,0.682334819442342,2022-11-17 18:22:30,"me",0.000297769260802004,0.1199325125,0.000300678599171942,0.174355,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5456","S2","S1A_IW_GRDH_1SDV_20201114T052654_20201114T052719_035240_041D81_5F2E_168",2020-11-14 05:26:54,"168",38.4807510375977,31.1708266794015,0.00362935476005077,5916,0.347520858049393,2.7060836628488,41147,-19.7965937797104,-20.573435578381,2.09138998028786,-8.76550259742599,-9.83720672485446,0.478150899366152,2020-11-14 06:22:30,"me",2.02913378774574e-05,0.1241058125,1.20613609750858e-05,0.211287475,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5457","S2","S1A_IW_GRDH_1SDV_20220426T052658_20220426T052723_042940_05204A_DAE8_168",2022-04-26 05:26:58,"168",38.4600257873535,31.1763320735262,0.027281142771244,3537,0.274138987064362,2.59344982447711,45227,-15.8415691218009,-15.8789048891755,1.84383740417436,-8.44169720145649,-8.61187914575677,0.542347171033653,2022-04-26 07:22:30,"me",0.00028585505125288,0.04201583125,7.07460334577171e-06,0.07661749875,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5462","S2","S1A_IW_GRDH_1SDV_20220410T170712_20220410T170737_042714_0518DD_0B5A_117",2022-04-10 17:07:12,"117",35.5836563110352,57.3632521645751,0.00189314782619476,3537,0.190719693899155,2.36071043086989,42331,-27.3689747867605,-23.5836015937395,1.44008140802275,-16.0044128169074,-16.3765752841154,0.694405187393545,2022-04-10 19:07:30,"me",0.000268364093214399,0.09793416125,0.000159556678241397,0.126749175,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5475","S2","S1A_IW_GRDH_1SDV_20220427T171533_20220427T171558_042962_052109_B6C9_15",2022-04-27 17:15:33,"15",44.1488265991211,65.8634499475416,0.027281142771244,3537,0.274138987064362,2.28492712540758,45227,-23.7205533205909,-23.1404639363412,1.33226241243573,-15.4055730112866,-17.3692988110611,0.750602877230272,2022-04-27 19:22:30,"me",0.000461746908116727,0.05527249875,0.000300581647797824,0.0791133275,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5480","S2","S1B_IW_GRDH_1SDV_20200812T170624_20200812T170649_022893_02B744_F2C9_117",2020-08-12 17:06:24,"117",35.7745933532715,57.4818950248373,0.266826719045639,6832,0.517680585384369,2.37053513209123,45563,-20.9937116516969,-20.6934690147817,1.45479364346992,-15.7687701534828,-14.2243328513757,0.687382711966514,2020-08-12 19:07:30,"me",0.000816347770779796,0.17251415,3.11556661895435e-05,0.1461724875,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5488","S2","S1A_IW_GRDH_1SDV_20201122T170709_20201122T170734_035364_0421C8_CDEB_117",2020-11-22 17:07:09,"117",35.5888366699219,57.3580731012749,0.00362935476005077,4791,0.347520858049393,2.34553976722556,41147,-21.6028290825615,-23.2754063184377,1.41770694801906,-17.0570162842113,-16.4176428358203,0.705364392406546,2020-11-22 18:07:30,"me",0.000244855253684995,0.09714083,0.000231048080571371,0.1741424875,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5493","S2","S1A_IW_GRDH_1SDV_20201103T171530_20201103T171555_035087_041825_351D_15",2020-11-03 17:15:30,"15",44.1498947143555,65.861073759639,0.00362935476005077,5916,0.347520858049393,2.33312400332333,41147,-23.7874315371736,-22.2054765688473,1.39969860264051,-14.4940860619427,-15.86447005588,0.71443952156094,2020-11-03 18:22:30,"me",0.000297494499048782,0.1962508375,0.0002889265848422,0.2916375,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5495","S2","S1B_IW_GRDH_1SDV_20200712T171432_20200712T171456_022441_02A977_3EA8_15",2020-07-12 17:14:32,"15",44.8666458129883,66.0048160486222,-0.0106768785044551,6832,0.265325993299484,2.26942772505197,45554,-20.7207969004031,-20.1621680808551,1.31137413785282,-15.4471226713019,-15.3748404050942,0.762558884711078,2020-07-12 19:07:30,"me",0.000473094322632541,0.0451249975,4.03863488251753e-05,0.073252495,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5499","S2","S1A_IW_GRDH_1SDV_20220925T170721_20220925T170746_045164_0565E1_2009_117",2022-09-25 17:07:21,"117",35.573974609375,57.354042921623,0.0217814445495605,5867,0.314532727003098,2.3621099599634,44591,-21.1135986592218,-20.150001797318,1.44216638615778,-13.7249284421071,-13.9720367848828,0.693401267425323,2022-09-25 19:07:30,"me",0.000240434380411638,0.05311416375,0.000339747876896025,0.08746249375,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5502","S2","S1B_IW_GRDH_1SDV_20211111T170645_20211111T170710_029543_03869A_53E0_117",2021-11-11 17:06:45,"117",34.86328125,57.2697098661316,-0.0556581877171993,6310,0.257030725479126,2.34897916081123,42002,-23.6699442209494,-21.9786239506173,1.42274349605751,-16.9964818940193,-15.4480579328046,0.702867384578492,2021-11-11 18:07:30,"me",0.000499658582719957,0.189048325,0.000314708685022465,0.243448325,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5504","S2","S1B_IW_GRDH_1SDV_20200805T171433_20200805T171458_022791_02B417_ACA5_15",2020-08-05 17:14:33,"15",44.8656463623047,66.0024901563007,0.266826719045639,6832,0.517680585384369,2.32338550888839,45563,-22.057257355141,-20.5771645304144,1.38576012625775,-13.913100388291,-14.8490089594244,0.721625612580226,2020-08-05 19:07:30,"me",0.000430402396435178,0.20924335,0.000447242735108278,0.2853299875,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5506","S2","S1A_IW_GRDH_1SDV_20200718T171526_20200718T171551_033512_03E220_D598_15",2020-07-18 17:15:26,"15",44.150463104248,65.8618644472727,0.0800507590174675,6832,0.315358549356461,2.27155765223695,47049,-19.7933436577263,-19.998761046323,1.31422240098248,-14.6925223931721,-15.2171816820139,0.760906220478684,2020-07-18 19:22:30,"me",0.000420703039718721,0.03575,0.000304334535570762,0.06459166625,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5515","S2","S1A_IW_GRDH_1SDV_20201127T171529_20201127T171554_035437_04244C_23D6_15",2020-11-27 17:15:29,"15",44.1435279846191,65.8549158136874,0.00362935476005077,4791,0.347520858049393,2.32572707160801,41147,-25.0815704750779,-24.7559217779287,1.38909674293168,-16.7995931658267,-17.8215965906604,0.719892264587349,2020-11-27 18:22:30,"me",0.000301000498406681,0.08569833125,1.37627603128353e-05,0.158095825,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5516","S2","S1A_IW_GRDH_1SDV_20221007T170721_20221007T170746_045339_056BBA_428D_117",2022-10-07 17:07:21,"117",35.5788192749023,57.3588089552611,0.0217814445495605,6280,0.314532727003098,2.33852822342271,44591,-19.4259711502731,-22.2692920157481,1.4075040312994,-14.9977839655779,-15.8218317820299,0.710477538793837,2022-10-07 19:07:30,"me",0.000313115088651236,0.05010166375,0.000557266733195859,0.09014749875,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5520","S2","S1A_IW_GRDH_1SDV_20220918T171541_20220918T171606_045062_056267_F750_15",2022-09-18 17:15:41,"15",44.1494636535645,65.8647035819208,0.0427014380693436,5867,0.385597765445709,2.36899374047655,44461,-21.2444608689955,-22.7820781727829,1.45247372696702,-15.2612072021347,-15.6850191158744,0.688480611685934,2022-09-18 19:22:30,"me",0.000197920438614685,0.0784091625,2.77651856776468e-05,0.1151716625,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5530","S2","S1A_IW_GRDH_1SDV_20220913T170721_20220913T170746_044989_055FF8_7417_117",2022-09-13 17:07:21,"117",35.5885620117188,57.3675993534096,0.0427014380693436,6353,0.385597765445709,2.38219642874116,44461,-18.1465445546093,-21.2159815102329,1.47248805174013,-12.9956111758799,-14.4082537614894,0.679122658291343,2022-09-13 19:07:30,"me",0.000269462605078541,0.1228466875,0.000283179931441883,0.167054175,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5532","S2","S1A_IW_GRDH_1SDV_20220715T170718_20220715T170743_044114_0543FE_CAB1_117",2022-07-15 17:07:18,"117",35.5822944641113,57.361785764297,-0.0449063517153263,6266,0.234308674931526,2.32850045193384,48698,-19.5994345383836,-21.2775702850692,1.39306077266236,-16.436767449772,-15.273971317421,0.717843772234603,2022-07-15 19:07:30,"me",0.000359075700574207,0.029171665,0.000268265969076002,0.0577324975,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5534","S2","S1B_IW_GRDH_1SDV_20200724T171432_20200724T171457_022616_02AEC5_C7DF_15",2020-07-24 17:14:32,"15",44.863956451416,66.0011214297659,0.0800507590174675,6832,0.315358549356461,2.32099683445408,47049,-20.8508595612179,-19.4060717115858,1.38236596695125,-16.1333969926667,-14.0383025736557,0.723397438816771,2020-07-24 19:07:30,"me",0.00120255985596129,0.06963749625,1.70900511994541e-05,0.0637533275,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5545","S2","S1A_IW_GRDH_1SDV_20220508T052658_20220508T052723_043115_052620_2A56_168",2022-05-08 05:26:58,"168",38.4693603515625,31.1842814491818,0.185493916273117,3537,0.426718860864639,2.59783260152959,45871,-14.9028518110851,-15.1428411150824,1.85272643221024,-7.64890016496566,-8.17327418221021,0.539745092753404,2022-05-08 07:22:30,"me",0.00203380978444046,0.293439125,0.000499192444282346,0.289487475,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5550","S2","S1B_IW_GRDH_1SDV_20200711T052611_20200711T052636_022419_02A8D0_A4F0_168",2020-07-11 05:26:11,"168",38.8015823364258,31.1855627637101,-0.0106768785044551,6832,0.265325993299484,2.52462444364987,45554,-13.2421942656798,-15.4739395633001,1.7111741026098,-7.49245092329326,-9.0428785356791,0.584394070991869,2020-07-11 07:22:30,"me",4.44740518047156e-05,0.03774166375,0.000226548281435612,0.0722416625,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5556","S2","S1B_IW_GRDH_1SDV_20201202T052629_20201202T052654_024519_02EA28_7AE3_168",2020-12-02 05:26:29,"168",38.2309875488281,30.0416077160825,0.00362935476005077,4791,0.347520858049393,2.61719206093786,41147,-22.1816053318734,-22.2732931910383,1.89266490812377,-8.66169092548434,-11.7682179742627,0.528355545510333,2020-12-02 06:22:30,"me",1.05403239310477e-05,0.07908166,1.62182822324441e-05,0.1496349875,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5558","S2","S1A_IW_GRDH_1SDV_20221112T170721_20221112T170746_045864_057CBE_38A4_117",2022-11-12 17:07:21,"117",35.5794715881348,57.3634971457519,0.0482681728899479,4797,0.301538378000259,2.32113064038112,40485,-22.5745982882035,-21.9877129551581,1.38255584157426,-16.6866488535063,-15.9036707914246,0.723298090340669,2022-11-12 18:07:30,"me",0.00028753153243228,0.134394975,0.000306569045765263,0.1929158375,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5562","S2","S1B_IW_GRDH_1SDV_20211116T171441_20211116T171506_029616_0388CC_146E_15",2021-11-16 17:14:41,"15",44.8627052307129,66.001414463255,-0.0556581877171993,6310,0.257030725479126,2.31584009915806,42002,-23.5337170864944,-22.0834510651514,1.37507139197432,-18.2226516648329,-16.0598578328679,0.727234968188962,2021-11-16 18:07:30,"me",0.000681612118436866,0.2539375,0.000301188123461539,0.293925,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5568","S2","S1A_IW_GRDH_1SDV_20221104T052706_20221104T052731_045740_057878_2160_168",2022-11-04 05:27:06,"168",38.4673538208008,31.1847256964953,0.0482681728899479,4797,0.301538378000259,2.75843235765034,40485,-16.5225737924407,-16.9500886357313,2.22173344694294,-6.2430849003572,-7.62921792398377,0.450098998768723,2022-11-04 06:22:30,"me",0.00119669595426921,0.1150600125,3.88809813956082e-05,0.166429175,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5571","S2","S1B_IW_GRDH_1SDV_20201108T052615_20201108T052640_024169_02DF1E_F402_168",2020-11-08 05:26:15,"168",38.797004699707,31.1802737773111,0.00362935476005077,5916,0.347520858049393,2.71300774790388,41147,-19.4153641064262,-19.6449234951988,2.10802181869021,-10.1144272767929,-9.31912721254698,0.474378391691095,2020-11-08 06:22:30,"me",0.000348132433749822,0.160315,0.000347211911158002,0.2567916625,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5574","S2","S1A_IW_GRDH_1SDV_20211110T171536_20211110T171601_040512_04CDE4_FA4A_15",2021-11-10 17:15:36,"15",44.1513786315918,65.8669813287303,-0.0556581877171993,6310,0.257030725479126,2.35336905552801,42002,-25.5451217869999,-23.2106752857676,1.42920249581648,-17.4356859684116,-16.2402985956918,0.699690913587943,2021-11-10 18:22:30,"me",0.000570295927567432,0.202420825,0.000663758610248169,0.2551599875,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5581","S2","S1A_IW_GRDH_1SDV_20200806T170707_20200806T170732_033789_03EAC1_C0C5_117",2020-08-06 17:07:07,"117",35.5853042602539,57.3534589081046,0.266826719045639,6832,0.517680585384369,2.31879429618703,45563,-18.3176644732041,-19.9539223064742,1.37924484251274,-15.4400706048187,-14.4672807114665,0.725034431289357,2020-08-06 19:07:30,"me",0.000625982657079482,0.1793199875,0.00069186013398662,0.250138325,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5583","S2","S1A_IW_GRDH_1SDV_20220727T170718_20220727T170743_044289_054937_ADCF_117",2022-07-27 17:07:18,"117",35.581901550293,57.3614867758794,0.150401398539543,6266,0.361887842416763,2.29726106405027,44827,-25.544945241455,-20.5813677973131,1.34915635952668,-15.1633400211178,-15.2549907592132,0.741203933064384,2022-07-27 19:07:30,"me",0.000870573000857154,0.1807849875,0.000750518635915944,0.21079415,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5587","S2","S1A_IW_GRDH_1SDV_20220929T052706_20220929T052731_045215_05677E_5B2E_168",2022-09-29 05:27:06,"168",38.4590263366699,31.1803361592961,0.0217814445495605,5867,0.314532727003098,2.62032090931094,44591,-14.1174327888678,-18.4621008248189,1.89922491903697,-8.37228093562745,-9.72086067308994,0.526530580963029,2022-09-29 07:22:30,"me",0.000342307617627354,0.099754165,3.86986872239532e-05,0.1081666625,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5590","S2","S1A_IW_GRDH_1SDV_20220808T170719_20220808T170744_044464_054E50_D8BE_117",2022-08-08 17:07:19,"117",35.5899353027344,57.3689519424645,0.150401398539543,6266,0.361887842416763,2.28576417044028,44827,-19.8508715798334,-20.0276247497329,1.33340123396402,-19.0461202138945,-15.0199536640546,0.749961807840191,2022-08-08 19:07:30,"me",0.000725156053648359,0.212153325,0.000764032618974568,0.26173665,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5595","S2","S1A_IW_GRDH_1SDV_20221024T171542_20221024T171607_045587_057357_E910_15",2022-10-24 17:15:42,"15",44.1441116333008,65.859499833478,0.0482681728899479,4797,0.301538378000259,2.33118828883442,40485,-18.2824456958437,-20.1083237865336,1.39691510626217,-12.6267228583367,-14.394807312478,0.715863115458588,2022-10-24 19:22:30,"me",0.0052506913483403,0.3476649875,0.00152859094289947,0.327600825,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5598","S2","S1B_IW_GRDH_1SDV_20211115T052620_20211115T052645_029594_038826_C93B_168",2021-11-15 05:26:20,"168",38.7954406738281,31.1790712528569,-0.0556581877171993,6310,0.257030725479126,2.81601631708404,42002,-17.6046388741453,-15.8310994287556,2.37842493753685,-8.00667884268162,-6.65612741394758,0.420446314793361,2021-11-15 06:22:30,"me",0.000783651151889117,0.260969175,0.000866263546894693,0.2969174875,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5605","S2","S1B_IW_GRDH_1SDV_20201120T052615_20201120T052640_024344_02E49B_1934_168",2020-11-20 05:26:15,"168",38.795467376709,31.1792499001512,0.00362935476005077,4791,0.347520858049393,2.62320520342158,41147,-21.0059109293304,-19.6592318136671,1.90529860364138,-9.95390212893142,-10.3181893778197,0.524852114040714,2020-11-20 06:22:30,"me",0.000329571440336863,0.10283165,0.000311523319179884,0.1843949875,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5612","S2","S1A_IW_GRDH_1SDV_20220930T171542_20220930T171607_045237_056843_637A_15",2022-09-30 17:15:42,"15",44.1532211303711,65.8708804171219,0.0217814445495605,6280,0.314532727003098,2.29926531732701,44591,-22.7119626349577,-21.5561715184668,1.35192475390302,-17.9617743325792,-15.9448012592668,0.739686137939995,2022-09-30 19:22:30,"me",0.00029720561134087,0.09839582875,7.0626659272514e-06,0.1086024875,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5618","S2","S1A_IW_GRDH_1SDV_20201110T170709_20201110T170734_035189_041BBF_4713_117",2020-11-10 17:07:09,"117",35.5860939025879,57.3564658499887,0.00362935476005077,5916,0.347520858049393,2.33010725855084,41147,-20.3611211261601,-22.0556772753774,1.39536342707181,-16.4208143115082,-15.8064034411892,0.716659173229525,2020-11-10 18:07:30,"me",0.000311683907818254,0.1404799875,0.000327685026250172,0.233005825,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5621","S2","S1A_IW_GRDH_1SDV_20211117T170715_20211117T170740_040614_04D16E_E94D_117",2021-11-17 17:07:15,"117",35.5789833068848,57.3599556672305,-0.0556581877171993,6310,0.257030725479126,2.38840970428649,42002,-23.7642231512228,-22.2651160368344,1.48202040595502,-17.9822185066219,-15.0234881701826,0.674754541828052,2021-11-17 18:07:30,"me",0.00033107309912508,0.2367666625,0.000282686784963238,0.2845608125,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5622","S2","S1A_IW_GRDH_1SDV_20220813T171540_20220813T171605_044537_0550B5_FABE_15",2022-08-13 17:15:40,"15",44.1469535827637,65.8616754503193,0.150401398539543,6266,0.361887842416763,2.32782715817933,44827,-21.3917468596872,-21.6273803912577,1.39209721624517,-15.5723445973366,-15.5358261900646,0.718340636221691,2022-08-13 19:22:30,"me",0.000592321859246364,0.07891749625,0.000360045004875382,0.1379191625,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5623","S2","S1A_IW_GRDH_1SDV_20221019T170721_20221019T170746_045514_057116_E59E_117",2022-10-19 17:07:21,"117",35.5807456970215,57.3608588635795,0.0217814445495605,4797,0.314532727003098,2.32459319527781,44591,-23.2890350022488,-21.5442043610886,1.3874798578625,-16.4861843871679,-15.5275799061176,0.720731183471423,2022-10-19 19:07:30,"me",0.000296410594419177,0.04202416375,0.000272804930608456,0.0758049975,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5627","S2","S1A_IW_GRDH_1SDV_20200810T052652_20200810T052717_033840_03EC7E_871B_168",2020-08-10 05:26:52,"168",38.4866371154785,31.1780385780282,0.266826719045639,6832,0.517680585384369,2.52493163915403,45563,-18.208179618701,-17.1591869725571,1.71173872762477,-9.74979925831189,-10.0244194371692,0.584201305877802,2020-08-10 07:22:30,"me",1.91816830410119e-05,0.1004866625,0.00034564418843661,0.162506675,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5630","S2","S1B_IW_GRDH_1SDV_20201128T170626_20201128T170651_024468_02E88E_273E_117",2020-11-28 17:06:26,"117",35.757209777832,57.4678216907931,0.00362935476005077,4791,0.347520858049393,2.33273742559167,41147,-23.826782696607,-24.2454965700969,1.39914219955396,-20.1786843673346,-17.328829462671,0.714723635895477,2020-11-28 18:07:30,"me",0.000301483790985164,0.08364666375,1.55369547944741e-05,0.1554066625,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5632","S2","S1A_IW_GRDH_1SDV_20211105T170715_20211105T170740_040439_04CB65_E690_117",2021-11-05 17:07:15,"117",35.5777931213379,57.3590665419884,-0.0556581877171993,6310,0.257030725479126,2.43540739457153,42002,-24.0501729299578,-22.8391438018941,1.55657606083634,-18.1640033670143,-14.6726808772986,0.642435679926044,2021-11-05 18:07:30,"me",0.00184837780905312,0.233685825,0.00186541138085449,0.1946266625,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5633","S2","S1B_IW_GRDH_1SDV_20201116T170626_20201116T170651_024293_02E30D_4B9F_117",2020-11-16 17:06:26,"117",35.7617225646973,57.4720451638762,0.00362935476005077,4791,0.347520858049393,2.35346875172819,41147,-27.3420208137763,-22.4889788538786,1.42934958215848,-15.7682587299683,-15.7337149250204,0.699618912323663,2020-11-16 18:07:30,"me",0.000309410244312811,0.115968325,0.000205987828610609,0.1997266625,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5634","S2","S1A_IW_GRDH_1SDV_20220812T052704_20220812T052729_044515_054FF1_C59E_168",2022-08-12 05:27:04,"168",38.4588623046875,31.1751739403175,0.150401398539543,6266,0.361887842416763,2.48761216932039,44827,-15.1825821166257,-17.8768586104295,1.64482424339697,-8.2338437493891,-10.8685524804214,0.607967692605715,2022-08-12 07:22:30,"me",0.000315607816929719,0.1076541625,0.000205822008749588,0.172418325,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5638","S2","S1B_IW_GRDH_1SDV_20201104T170626_20201104T170651_024118_02DD85_5BAA_117",2020-11-04 17:06:26,"117",35.7630500793457,57.4733629882145,0.00362935476005077,5916,0.347520858049393,2.40437267120972,41147,-21.0554084414142,-22.1155672214366,1.506851022057,-13.6399359407417,-14.6766779845606,0.663635611856904,2020-11-04 18:07:30,"me",0.000332333704655421,0.1905741625,0.000133569553176299,0.2860933375,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5640","S2","S1B_IW_GRDH_1SDV_20200723T052611_20200723T052636_022594_02AE21_A363_168",2020-07-23 05:26:11,"168",38.7972183227539,31.1817523790472,0.0800507590174675,6832,0.315358549356461,2.53846614385546,47049,-16.451808373729,-16.7252302712409,1.73685072924128,-5.60123420279945,-9.62963022075427,0.575754716950741,2020-07-23 07:22:30,"me",0.000532322730037226,0.069032495,0.000308285956467949,0.05992583125,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5647","S2","S1A_IW_GRDH_1SDV_20221031T170721_20221031T170746_045689_0576D7_DD53_117",2022-10-31 17:07:21,"117",35.5859832763672,57.366621453928,0.0482681728899479,4797,0.301538378000259,2.31891196507098,40485,-23.7887305302536,-21.2954206309279,1.37941137935045,-15.7104850904907,-15.4380491198758,0.724946897618671,2022-10-31 18:07:30,"me",0.000285655846568153,0.1280008375,0.000322877786476554,0.183041675,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5650","S2","S1B_IW_GRDH_1SDV_20200804T052612_20200804T052637_022769_02B36C_5A3C_168",2020-08-04 05:26:12,"168",38.7933006286621,31.1769545236209,0.266826719045639,6832,0.517680585384369,2.65772093821098,45563,-14.4019081718509,-14.7608290492533,1.98000625493533,-4.69641748566684,-7.45494061569795,0.505048909571583,2020-08-04 07:22:30,"me",0.00223473952908547,0.30643165,0.00106379348929065,0.356565825,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5653","S2","S1A_IW_GRDH_1SDV_20220720T171539_20220720T171604_044187_05462D_84B2_15",2022-07-20 17:15:39,"15",44.154239654541,65.8714871748016,0.150401398539543,6266,0.361887842416763,2.30332759572578,44827,-21.2075393260855,-19.8866930134135,1.35755587815496,-15.6209561853889,-14.6488946299885,0.73661792939167,2022-07-20 19:22:30,"me",0.0276136077568619,0.1618849875,0.0009612320714843,0.0615583325,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5670","S2","S1A_IW_GRDH_1SDV_20221105T171542_20221105T171607_045762_05793E_E53F_15",2022-11-05 17:15:42,"15",44.144214630127,65.862420144484,0.0482681728899479,4797,0.301538378000259,2.3314624752313,40485,-22.8998400481624,-22.9876268891397,1.39730898503736,-17.1890342253036,-16.4513555235781,0.715661325238858,2022-11-05 18:22:30,"me",0.00242314445474706,0.2554075,0.000393001272262578,0.2497375,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5674","S2","S1A_IW_GRDH_1SDV_20200717T052651_20200717T052716_033490_03E17A_EECF_168",2020-07-17 05:26:51,"168",38.4848518371582,31.1766109107615,0.0800507590174675,6832,0.315358549356461,2.51278152946282,47049,-17.5684557065217,-17.4760076586772,1.68958467047226,-7.29978218184237,-10.3433748921221,0.591861430490186,2020-07-17 07:22:30,"me",0.000221478993247668,0.0360974975,1.00803128494507e-05,0.0667733275,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5677","S2","S1A_IW_GRDH_1SDV_20200729T052651_20200729T052716_033665_03E6D8_6AA7_168",2020-07-29 05:26:51,"168",38.4819793701172,31.1755442593164,0.0800507590174675,6832,0.315358549356461,2.47627249353852,47049,-14.9694066560466,-16.1180675118247,1.62514129530227,-7.20476842914839,-9.91794840141994,0.615331111756657,2020-07-29 07:22:30,"me",0.000719222332006692,0.216815,0.000817272384979456,0.2707891625,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5678","S2","S1A_IW_GRDH_1SDV_20211109T052700_20211109T052725_040490_04CD29_70D3_168",2021-11-09 05:27:00,"168",38.4839057922363,31.1732911101137,-0.0556581877171993,6310,0.257030725479126,2.73552742088171,42002,-20.4619716402918,-18.4267185016762,2.16337425267788,-8.81778986687232,-8.51758241962393,0.462240871528435,2021-11-09 06:22:30,"me",0.00125160429164219,0.2345575,0.000535407877730358,0.2815724875,1634,46.6989649607175,10.6192993839263,25.9114570617676
"5688","S2","S1A_IW_GRDH_1SDV_20201115T171530_20201115T171555_035262_041E3F_0173_15",2020-11-15 17:15:30,"15",44.1491012573242,65.8603843764536,0.00362935476005077,5916,0.347520858049393,2.32229011520372,41147,-23.4857032529058,-23.6648128512826,1.38420243943768,-17.9829424131147,-17.0963525110506,0.722437680724103,2020-11-15 18:22:30,"me",0.000114185524945776,0.1170516625,2.98975841116745e-05,0.2014791625,1634,46.6989649607175,10.6192993839263,25.9114570617676
